"ID","PARENTID","SOBJECTTYPE","PERMISSIONSCREATE","PERMISSIONSREAD","PERMISSIONSEDIT","PERMISSIONSDELETE","PERMISSIONSVIEWALLRECORDS","PERMISSIONSMODIFYALLRECORDS","PARENT.LABEL","PARENT.ISOWNEDBYPROFILE"
"1104100000OF60DAAT","0PS41000000w22wGAA","Account","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60FAAT","0PS41000000w22wGAA","Contact","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60AAAT","0PS41000000w22wGAA","DandBCompany","false","true","false","false","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60CAAT","0PS41000000w22wGAA","Document","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60UAAT","0PS41000000w22wGAA","Goal","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60PAAT","0PS41000000w22wGAA","GoalLink","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60YAAT","0PS41000000w22wGAA","Idea","true","true","false","false","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60OAAT","0PS41000000w22wGAA","Metric","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60QAAT","0PS41000000w22wGAA","MetricDataLink","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60XAAT","0PS41000000w22wGAA","PushTopic","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60EAAT","0PS41000000w22wGAA","StreamingChannel","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60IAAT","0PS41000000w22wGAA","WorkCoaching","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60fAAD","0PS41000000w22wGAA","WorkFeedback","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60cAAD","0PS41000000w22wGAA","WorkFeedbackQuestion","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60dAAD","0PS41000000w22wGAA","WorkFeedbackQuestionSet","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60eAAD","0PS41000000w22wGAA","WorkFeedbackRequest","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60ZAAT","0PS41000000w22wGAA","WorkFeedbackTemplate","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF60RAAT","0PS41000000w22wGAA","WorkPerformanceCycle","true","true","true","true","false","false","00e1a000000MWa8AAG","true"
"1104100000OF6EMAA1","0PS41000000w22xGAA","Account","true","true","true","true","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6ENAA1","0PS41000000w22xGAA","Asset","true","true","true","true","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6EOAA1","0PS41000000w22xGAA","Campaign","true","true","true","true","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6EPAA1","0PS41000000w22xGAA","Case","true","true","true","false","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6EQAA1","0PS41000000w22xGAA","Contact","true","true","true","true","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6ERAA1","0PS41000000w22xGAA","Contract","false","true","false","false","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6ESAA1","0PS41000000w22xGAA","Document","false","true","false","false","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6ETAA1","0PS41000000w22xGAA","Lead","true","true","true","true","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6EUAA1","0PS41000000w22xGAA","Opportunity","true","true","true","true","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6EVAA1","0PS41000000w22xGAA","Pricebook2","false","true","false","false","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6EWAA1","0PS41000000w22xGAA","Product2","false","true","false","false","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6EXAA1","0PS41000000w22xGAA","Solution","true","true","false","false","false","false","00ex00000018ozl_128_09_04_12_5","true"
"1104100000OF6EYAA1","0PS41000000w22yGAA","Account","true","true","true","true","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EZAA1","0PS41000000w22yGAA","Asset","true","true","true","true","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EaAAL","0PS41000000w22yGAA","Campaign","true","true","true","true","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EbAAL","0PS41000000w22yGAA","Case","true","true","true","false","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EcAAL","0PS41000000w22yGAA","Contact","true","true","true","true","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EdAAL","0PS41000000w22yGAA","Contract","false","true","false","false","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EeAAL","0PS41000000w22yGAA","Document","false","true","false","false","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EfAAL","0PS41000000w22yGAA","Lead","true","true","true","true","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EgAAL","0PS41000000w22yGAA","Opportunity","true","true","true","true","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EhAAL","0PS41000000w22yGAA","Pricebook2","false","true","false","false","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EiAAL","0PS41000000w22yGAA","Product2","false","true","false","false","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6EjAAL","0PS41000000w22yGAA","Solution","true","true","false","false","false","false","00ex00000018ozm_128_09_04_12_6","true"
"1104100000OF6E9AAL","0PS41000000w22zGAA","Account","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EAAA1","0PS41000000w22zGAA","Asset","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EBAA1","0PS41000000w22zGAA","Campaign","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6ECAA1","0PS41000000w22zGAA","Case","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EDAA1","0PS41000000w22zGAA","Contact","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EEAA1","0PS41000000w22zGAA","Contract","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6BVAA1","0PS41000000w22zGAA","DandBCompany","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EFAA1","0PS41000000w22zGAA","Document","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6HlAAL","0PS41000000w22zGAA","Goal","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6HjAAL","0PS41000000w22zGAA","GoalLink","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EGAA1","0PS41000000w22zGAA","Idea","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EHAA1","0PS41000000w22zGAA","Lead","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6AEAA1","0PS41000000w22zGAA","Macro","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6HkAAL","0PS41000000w22zGAA","Metric","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6HiAAL","0PS41000000w22zGAA","MetricDataLink","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EIAA1","0PS41000000w22zGAA","Opportunity","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6GfAAL","0PS41000000w22zGAA","Order","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EJAA1","0PS41000000w22zGAA","Pricebook2","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6EKAA1","0PS41000000w22zGAA","Product2","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
"1104100000OF6ELAA1","0PS41000000w22zGAA","Solution","false","true","false","false","false","false","00ex00000018ozk_128_09_04_12_4","true"
